pkt_len_mean,fwd_pkt_len_mean,bwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_max,pkt_len_min,fwd_pkt_len_min,pkt_len_var,pkt_len_std,fwd_byts_b_avg,flow_byts_s,flow_pkts_s,init_bwd_win_byts,init_fwd_win_byts,fwd_psh_flags,psh_flag_cnt,Label
387.77272727272725,122.8,608.5833333333334,374.0,1514.0,54.0,54.0,256386.902892562,506.3466232656854,0.0,44671.704080724296,115.20073728471864,65535.0,64240.0,3.0,8.0,5
439.5757575757576,417.7058823529412,462.8125,1292.0,1292.0,64.0,74.0,241051.6382001837,490.9700990897345,3827.0,6964.044388221711,15.84264889089456,0.0,0.0,0.0,0.0,1
56.85714285714285,54.5,60.0,55.0,60.0,54.0,54.0,7.551020408163266,2.747912008810192,0.0,12.002330744066702,0.2110962693680073,65535.0,64240.0,0.0,0.0,4
146.0,146.0,0.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1058.8662000823383,1339.8043826830572,54.0,1514.0,54.0,54.0,174.0,313177.1394585589,559.9033837295686,2500040.0,1364074.1615557745,1283.824247655166,64240.0,65535.0,1024.0,1031.0,6
135.73407,93.624435,2.3726969,211.21678,7.663383,111.31434,88.92266,8667.743,108.6195,485.84155,2746.5244,58.11197,494.5248,8.036818,1.90064,0.9337444,5
56.4,54.0,60.0,54.0,60.0,54.0,54.0,8.639999999999999,2.9393876913398134,0.0,16105.082809822958,285.5511136493432,65535.0,64240.0,0.0,0.0,5
134.66666666666666,91.0,222.0,91.0,222.0,91.0,91.0,3813.555555555556,61.753992223625154,0.0,28406.69385459148,210.9407959499368,0.0,0.0,0.0,0.0,1
433.42374,215.8539,2.2709658,1389.9894,62.046543,252.28404,137.48854,242.06944,1680.8473,184907.6,52594.562,17.527767,90.12584,220.54279,36.1597,114.83931,9
681.1470588235294,1357.6363636363635,357.60869565217394,14041.0,1514.0,54.0,54.0,5603295.301903114,2367.128070448051,0.0,92554.18210302092,135.8798821841492,65535.0,64240.0,4.0,9.0,4
137.63072,320.77032,317.06467,89.5131,123.51814,75.63805,82.59633,54917.246,93.57676,10144.58,8105.0903,49.012344,607.6512,66.68656,5.1696954,5.8032293,1
1100.1935483870968,1319.103349964362,54.0,1514.0,54.0,54.0,314.0,274641.24875620025,523.815069509856,1809160.0,840102.2087130891,761.6995607698087,64240.0,65535.0,729.0,731.0,3
56.0,54.0,60.0,54.0,60.0,54.0,54.0,8.0,2.8284271247461903,0.0,201680.6722689076,3601.4405762304923,65535.0,63152.0,0.0,0.0,8
120.33333333333331,115.0,131.0,115.0,131.0,115.0,115.0,56.88888888888889,7.542472332656507,0.0,2958.5556347781903,24.586334915054213,0.0,0.0,0.0,0.0,8
1047.1077844311378,1337.126631853786,55.10913140311804,1514.0,510.0,54.0,60.0,322625.0629141637,567.9060880004723,668623.3333333334,682446.4629475371,652.6478571229289,36980.0,65535.0,795.0,797.0,6
313.90204,517.8338,17.551212,230.32118,293.33795,89.14247,80.03682,134.81465,33.898205,0.9921215,36.181076,10.925949,233.85597,206.71577,7.490369,17.113672,2
298.49518,245.78188,8.805923,256.69702,6.41651,200.54614,220.20941,78027.664,115.077896,45.589195,5325.7715,6.9482784,2.0997763,246.33168,25.062893,15.437939,9
61.16666666666666,54.0,68.33333333333333,54.0,85.0,54.0,54.0,120.80555555555556,10.991158062531698,0.0,7934.963568355279,129.72692482324706,65535.0,63533.0,0.0,1.0,8
205.0,205.0,0.0,205.0,0.0,205.0,205.0,0.0,0.0,0.0,22.534231671387943,0.1099230813238436,0.0,65535.0,11.0,11.0,4
873.8880597014926,1184.8453608247423,58.67567567567568,1514.0,88.0,54.0,60.0,421239.6814992203,649.0298001626892,11626.0,28764.005752752026,32.91497742007986,64240.0,65535.0,42.0,54.0,0
231.0833,628.3238,35.117134,1608.9484,109.39374,111.66815,166.99701,1731.7924,238.73602,274.82095,978.4928,92.77952,71.13684,2.6748958,0.704772,0.8850619,4
149.33333333333334,194.0,60.0,590.0,60.0,54.0,54.0,38854.22222222221,197.1147437971656,0.0,2737.1900422492613,18.329397604347733,65535.0,64240.0,1.0,1.0,3
77.0,77.0,0.0,77.0,0.0,77.0,77.0,0.0,0.0,0.0,51.11965318302828,0.663891599779588,0.0,0.0,0.0,0.0,9
455.6363636363636,238.4,636.6666666666666,1800.0,1514.0,54.0,54.0,376919.8677685952,613.9379999385892,0.0,454.2946045219082,0.99705519747426,65535.0,64240.0,2.0,5.0,8
230.58043,1736.4977,2.6938846,134.87022,6.118804,75.134674,87.062386,34.38912,291.12485,392.14398,733.38007,26.864235,0.21602242,0.78191024,0.25934365,0.44160208,4
61.16666666666666,54.0,68.33333333333333,54.0,85.0,54.0,54.0,120.80555555555556,10.991158062531698,0.0,721.6794877845423,11.798574732172352,65535.0,63602.0,0.0,1.0,8
89.0,89.0,0.0,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
405.8035714285714,350.0740740740741,457.6896551724138,1292.0,1292.0,65.0,73.0,235416.9792729592,485.1978764101912,2714.0,29660.635344513663,73.0911146003417,0.0,0.0,0.0,0.0,5
86.0,86.0,0.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,57.06628215494226,0.6635614204063053,0.0,0.0,0.0,0.0,9
249.46239,391.66382,39.92476,954.5891,96.21822,135.68355,158.91916,1329.6792,29.04032,58.870796,382.2193,12.211852,980.5959,2.55446,0.6468599,0.64018524,1
335.60498,138.04907,432.12457,64.746956,245.1968,93.66655,101.87674,54165.01,48.050594,0.84749657,63087.38,487.94675,157.87953,208.82101,10.994228,15.973307,1
271.1344,553.9689,95.761154,1622.2269,855.60785,118.42125,511.71118,1636.822,18.29399,9.152785,308.70154,4.7723618,0.33348775,127.39012,21.96928,2.1905382,8
1191.5745614035088,78.94736842105263,1414.1,528.0,1514.0,54.0,54.0,311933.4023353339,558.5099840963758,0.0,351760.88251288293,295.2067742186084,65535.0,64240.0,2.0,31.0,8
1002.3073529411764,57.4093567251462,1322.240157480315,637.0,1514.0,54.0,54.0,331348.9364165225,575.629165710462,0.0,254805.48028273103,253.5115308135344,65535.0,64240.0,1.0,367.0,6
116.6919,195.58821,50.361668,787.566,70.551994,121.615845,112.04043,305.1667,95.74925,757.584,4334.9033,53.467316,1200.4521,1.9750447,0.67790174,0.8580143,5
85.0,85.0,0.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
956.6068743286788,1313.4924242424242,54.15909090909091,1514.0,96.0,54.0,60.0,342662.4377545827,585.8926099177182,426242.5,484845.3725005996,509.0006620335408,64240.0,65535.0,450.0,452.0,6
203.51154,877.8762,85.03251,9240.286,9.404379,86.60899,188.59491,41401.75,121.58159,2803.2673,54551.586,49.65088,161.3559,255.29974,18.580053,15.536076,1
77.0,77.0,0.0,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
603.28,92.47058823529412,866.4242424242424,275.0,1514.0,54.0,54.0,384342.1616,619.9533543743432,0.0,291704.5432566776,483.5309363093051,65535.0,64240.0,5.0,22.0,8
232.97305,403.86624,59.641502,1459.2949,371.12915,127.93258,175.82372,175.43065,14.984314,62791.22,302.47192,7.340563,38.938564,5338.1353,7.167939,10.077242,7
91.0,91.0,0.0,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1007.969904240766,1342.0223255813953,54.0,1514.0,54.0,54.0,514.0,341527.8468341895,584.3146995883194,1413604.0,885186.9762520046,875.2446293596419,64240.0,65535.0,650.0,651.0,3
66.0,66.0,0.0,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,0.0,0.0,0
61.16666666666666,54.0,68.33333333333333,54.0,85.0,54.0,54.0,120.80555555555556,10.991158062531698,0.0,1509.182574081537,24.673284589888887,65535.0,63533.0,0.0,1.0,8
539.1803,361.9535,50.357445,1635.7898,350.98056,696.1854,843.159,182295.89,11.751973,104.57523,31025.176,493.8979,1257.1526,17464.195,0.7733766,2.134625,9
1015.7153532608696,54.83606557377049,1341.0751604032998,207.0,1514.0,54.0,54.0,334240.732960227,578.926150225069,0.0,1138066.703217785,1115.6600976087173,65535.0,64240.0,2.0,657.0,6
146.91536,92.10582,2.3476322,6338.135,17.919163,109.17334,140.24503,33477.645,27.549292,897.85455,1772.6493,93.428505,256.67587,258.49026,18.263165,23.787193,1
294.56128,196.79837,71.01185,1552.7399,426.0471,119.56421,134.32936,4556.637,61.41965,12742.99,2265.161,38.858696,3690.4045,1.2583718,88.48602,20.647255,7
