pkt_len_mean,fwd_pkt_len_mean,bwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_max,pkt_len_min,fwd_pkt_len_min,pkt_len_var,pkt_len_std,fwd_byts_b_avg,flow_byts_s,flow_pkts_s,init_bwd_win_byts,init_fwd_win_byts,fwd_psh_flags,psh_flag_cnt,Label
387.77272727272725,122.8,608.5833333333334,374,1514,54,54,256386.902892562,506.3466232656854,0.0,44671.704080724296,115.20073728471864,65535,64240,3,8,5
439.5757575757576,417.7058823529412,462.8125,1292,1292,64,74,241051.6382001837,490.9700990897345,3827.0,6964.044388221711,15.84264889089456,0,0,0,0,1
56.85714285714285,54.5,60.0,55,60,54,54,7.551020408163266,2.747912008810192,0.0,12.002330744066702,0.2110962693680073,65535,64240,0,0,4
146.0,146.0,0.0,146,0,146,146,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1058.8662000823383,1339.8043826830572,54.0,1514,54,54,174,313177.1394585589,559.9033837295686,2500040.0,1364074.1615557745,1283.824247655166,64240,65535,1024,1031,6
1324.0752290347425,183.75629574496202,124.20892726989688,1952,42,52,53,463829.2188853572,349.7278527536554,6502.882952115222,11095.47543115472,169.5410751032955,60350,57680,12,42,5
56.4,54.0,60.0,54,60,54,54,8.639999999999999,2.9393876913398134,0.0,16105.082809822958,285.5511136493432,65535,64240,0,0,5
134.66666666666666,91.0,222.0,91,222,91,91,3813.555555555556,61.753992223625154,0.0,28406.69385459148,210.9407959499368,0,0,0,0,1
811.7150227908988,286.65409799026406,843.9596159537195,678,1636,62,59,297208.7441480515,-81.11717339163329,21143.266314203956,12297.4154264132,-185.1741656953394,62463,64563,7,24,9
681.1470588235294,1357.6363636363635,357.60869565217394,14041,1514,54,54,5603295.301903114,2367.128070448051,0.0,92554.18210302092,135.8798821841492,65535,64240,4,9,4
386.8892666910761,199.54382321896426,827.7613231545354,803,1502,50,67,122863.91356730569,4263.772652016469,-1651.1662045060082,-39150.07899272973,-20.28311891179769,64258,70176,358,10,1
1100.1935483870968,1319.103349964362,54.0,1514,54,54,314,274641.24875620025,523.815069509856,1809160.0,840102.2087130891,761.6995607698087,64240,65535,729,731,3
56.0,54.0,60.0,54,60,54,54,8.0,2.8284271247461903,0.0,201680.6722689076,3601.4405762304923,65535,63152,0,0,8
120.33333333333331,115.0,131.0,115,131,115,115,56.88888888888889,7.542472332656507,0.0,2958.5556347781903,24.586334915054213,0,0,0,0,8
1047.1077844311378,1337.126631853786,55.10913140311804,1514,510,54,60,322625.0629141637,567.9060880004723,668623.3333333334,682446.4629475371,652.6478571229289,36980,65535,795,797,6
-3.8577326971640105,220.90238276456927,585.8834422500458,1057,1863,54,51,69258.59190670073,470.57797844839115,-1376.3130958498934,4027.589702878592,-64.0772095668818,65840,57332,2,0,2
100.99697587195996,306.7547386272911,117.03919074955873,-257,1384,61,77,-65853.19029663914,746.2277177442791,21923.49874094172,-10773.425387828918,74.97914042717002,64082,5134,4,0,9
61.16666666666666,54.0,68.33333333333333,54,85,54,54,120.80555555555556,10.991158062531698,0.0,7934.963568355279,129.72692482324706,65535,63533,0,1,8
205.0,205.0,0.0,205,0,205,205,0.0,0.0,0.0,22.534231671387943,0.1099230813238436,0,65535,11,11,4
873.8880597014926,1184.8453608247423,58.67567567567568,1514,88,54,60,421239.6814992203,649.0298001626892,11626.0,28764.005752752026,32.91497742007986,64240,65535,42,54,0
435.15090185260243,321.79454607709516,196.3597618189772,74,1753,101,69,1392678.0382700353,478.60120497432763,91358.06682416644,6318.735744971826,-63.95818840554145,75858,73262,64,15,4
149.33333333333334,194.0,60.0,590,60,54,54,38854.22222222221,197.1147437971656,0.0,2737.1900422492613,18.329397604347733,65535,64240,1,1,3
77.0,77.0,0.0,77,0,77,77,0.0,0.0,0.0,51.11965318302828,0.663891599779588,0,0,0,0,9
455.6363636363636,238.4,636.6666666666666,1800,1514,54,54,376919.8677685952,613.9379999385892,0.0,454.2946045219082,0.99705519747426,65535,64240,2,5,8
331.32916355471986,87.47130085478413,834.3227493780893,-37,1425,64,46,-98383.16378220548,0.5646398365059788,1919.457518055388,-149.1820152841642,61.98228999531027,69095,66030,18,951,4
61.16666666666666,54.0,68.33333333333333,54,85,54,54,120.80555555555556,10.991158062531698,0.0,721.6794877845423,11.798574732172352,65535,63602,0,1,8
89.0,89.0,0.0,89,0,89,89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8
405.8035714285714,350.0740740740741,457.6896551724138,1292,1292,65,73,235416.9792729592,485.1978764101912,2714.0,29660.635344513663,73.0911146003417,0,0,0,0,5
