pkt_len_mean,fwd_pkt_len_mean,bwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_max,pkt_len_min,fwd_pkt_len_min,pkt_len_var,pkt_len_std,fwd_byts_b_avg,flow_byts_s,flow_pkts_s,init_bwd_win_byts,init_fwd_win_byts,fwd_psh_flags,psh_flag_cnt,Label
192.74298,353.94403,8.203861,148.73953,59.492767,67.32942,55.128525,406.14334,12.160394,16.45234,3610.4167,8.02866,0.016526809,516.93207,1.7124294,2.7365863,8
234.94398,314.9516,19.70588,182.91728,39.604877,59.770344,55.24389,1146.8213,167.23381,0.1398391,726.365,90.98627,5275.122,516.7545,0.6538534,2.055716,8
202.62244,155.69963,34.60496,451.12268,235.82837,55.479748,58.17139,839.88635,69.83597,0.086601295,101.33532,11.1511135,16147.321,222.06114,3.4006093,1.056765,8
310.77057,163.16791,6.739847,72.522934,79.9602,69.168686,63.535892,459.07986,78.073326,71.32666,1438.8868,13.646323,805.9861,440.56885,0.29314882,2.422738,8
129.21878,111.8994,320.19733,177.11914,283.93002,69.74918,55.108616,43817.855,24.87135,2.4865046,4026.1326,54.34633,848.6973,4158.931,0.34653187,2.1042469,8
294.23364,108.202965,171.08939,282.37103,109.93974,71.55516,56.67495,2754.8145,95.3926,13.143391,3447.339,9.071485,4239.915,461.27893,0.21055695,3.1789863,8
226.6008,125.27606,31.85523,368.01758,162.40681,82.1192,73.03428,215.044,181.40616,52.585636,4122.1562,61.771915,13037.356,161.0694,3.6416154,0.34795102,8
154.00089,223.88783,35.863155,212.20938,72.29097,87.294395,58.579113,41.873886,9.2321825,1.4593943,2641.0833,73.59804,436.1561,370.28476,4.1826363,0.23485616,8
164.97765,163.9507,118.54973,575.7269,57.016758,69.35369,55.868874,2275.056,10.40321,11.680353,445.1863,7.350928,1039.59,312.96558,4.5965757,0.3554015,8
209.22571,281.40576,27.747671,277.12796,244.58217,70.79447,58.43732,1100.3527,18.998909,1.8420781,1851.3713,0.82069623,17599.799,418.5782,1.5283451,2.7674248,8
