bwd_seg_size_avg,pkt_len_min,fwd_pkt_len_min,totlen_bwd_pkts,fwd_pkt_len_max,bwd_pkt_len_min,pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_std,flow_byts_s,fwd_pkt_len_mean,psh_flag_cnt,down_up_ratio,fwd_act_data_pkts,syn_flag_cnt,fin_flag_cnt,Label
167.28497553803476,90,53,29729,2018,40,175.8017029094296,17.04242244278334,3.4055673474152655,1139.8897493536579,317.71817395185064,14,0.6090702840817503,-427,0,2,2
916.0315963450489,63,59,-43676,302,80,95.33540648677537,205.46492912980708,8.662474257252581,25039.648244612225,185.6188134142701,12,0.34465395072317667,6,0,2,2
165.73127161990234,55,58,-45004,1805,-13,127.65924776122725,31.846015595645408,-38.051165605175626,-14573.081487472436,13.390911206117792,3,0.5977470830785098,-100,0,0,2
168.25989166244813,83,56,8382,845,30,346.08925532164415,4.918758312846125,6.0666054419346365,-6576.091300637585,118.78776708914305,9,1.2240934863025545,-60,0,3,2
175.4182893203605,80,55,-22456,792,67,110.90250150696932,253.03588576000817,-32.386279365699934,243.190056910802,79.13952791482458,9,0.9024378528503932,73,3,0,2
661.6690112731358,48,54,908774,2081,55,162.9748066765631,274.8895500375059,20.63598857920255,10475.076555579262,65.11116808005838,-2,10.942180568872786,20,0,3,2
759.9868392844891,51,55,16779,297,49,90.26876064257455,17.492552972720492,-36.554651743850464,123386.22589121672,98.60876795899586,2,1.5615149607506291,-24,0,0,2
569.0429403639208,68,58,-23121,1025,136,177.78236855984065,237.97584754134323,23.035751238163982,18650.206182070022,306.43112070248833,7,1.648732948368898,-47,3,3,2
171.83614678916376,54,94,-22268,2150,24,530.3578528733981,219.40835173836902,-2.203945487347486,-3676.8121343856965,193.7520640926448,15,3.3117643774133,-122,0,0,2
103.14448307867109,57,59,-39921,203,70,553.4729693603217,2.7782004139470997,-23.999705641024427,-5652.139611938348,541.9629724345908,-2,1.0771844689686398,-38,0,3,2
1309.4646817800804,56,57,-12566,6296,50,131.8521838133976,334.1435177067717,4.984565119467117,7524.288579420792,107.74985597308577,-2,0.6371674962904661,-108,0,0,2
158.16189161176248,82,56,-75730,1733,60,349.0264236441177,59.08437436461272,7.5327005727718515,13432.915879555814,40.20741369106293,13,0.9432372070572388,1,0,0,2
135.5671691767053,47,58,3564,286,443,131.7394204045738,47.63585473718979,480.9139217560185,17520.33509145159,32.803803483304314,15,6.062420424259128,-47,0,0,2
212.606814930075,86,51,-85186,2264,41,342.960293184221,14.370658000087696,278.3001013568319,-68955.60477959889,60.76584089721234,-6,0.9207376411255811,-25,0,0,2
186.22987047245417,78,54,-30236,1166,28,126.05791690816642,74.08560565564811,22.717963242875886,23059.324432937945,170.37078577745598,13,1.053456463340854,-96,3,0,2
220.27072785600458,80,54,402759,-25,77,618.2349987995831,25.030710364130933,479.71475096740403,-7226.062206458404,62.45082015859721,5,0.6396702746723084,-31,3,0,2
756.8752478506622,54,50,-24146,311,29,307.5140913969704,23.6376057945027,-23.150102076476887,392943.70740632777,75.35843801016411,13,2.853680048083401,-536,4,3,2
85.34761489932995,49,61,-27437,259,70,947.842129936492,307.4022194463623,4.943748021698918,-6033.128559448538,233.9964286561833,12,0.4112658121880498,-50,0,2,2
177.54007299095684,54,57,-5125,1739,36,1364.158790621585,-41.3989659538455,562.7124716830249,-6231.74092173027,97.81609052166426,8,3.1215532987202086,-99,3,0,2
705.89447915688,81,87,3970,145,64,338.00002040706556,16.47506972669129,657.0415516572641,17827.306027206614,182.28890788662855,9,1.5831398024339824,105,3,0,2
820.3112889087824,52,60,27746,18000,50,1000.1383167513941,67.29603267601226,-22.20347379783332,-1261.4586189855145,11.613570285269617,15,0.5495964287878222,29,0,0,2
190.98395247410798,56,53,-72198,462,20,177.02240180441885,33.21695621137195,-32.456781040031665,15763.829270342685,55.324713656865754,9,0.7567444714740552,-103,0,0,2
156.31426147559313,50,54,-54625,966,54,529.096916568606,47.28552661668999,34.23355346703062,84628.62665711675,72.85096839943921,6,1.64945200178361,-62,3,3,2
136.20075423270055,82,56,-8610,121,81,45.6499164076579,486.91992786218964,-9.518311018558741,-6894.745686070526,29.512453037832145,4,0.21209923969338934,-50,0,0,2
