bwd_seg_size_avg,pkt_len_min,fwd_pkt_len_min,totlen_bwd_pkts,fwd_pkt_len_max,bwd_pkt_len_min,pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_std,flow_byts_s,fwd_pkt_len_mean,psh_flag_cnt,down_up_ratio,fwd_act_data_pkts,syn_flag_cnt,fin_flag_cnt,Label
54.0,54,314,22086,1514,54,974.4695879659909,191.3085375685916,0.0,1068106.6758660274,1313.80035971223,728,0.3686067019400352,1122,0,0,3
60.0,50,50,60,50,60,53.333333333333336,0.0,0.0,1518.156199295955,50.0,0,0.5,2,0,0,2
105.27112018433247,88,88,105,88,105,94.28467073614543,0.0,0.0,4904.867357443028,88.79144601205194,0,0.5,2,0,0,5
0.0,74,74,0,74,0,74.00066501224097,0.0,0.0,52.032061781189206,74.00066501224097,0,0.0,3,0,0,9
142.84913245487908,78,78,142,78,142,99.66024827142743,0.0,0.0,4026.874099526827,78.0658061797016,0,0.5,2,0,0,7
352.0,146,146,352,146,352,214.66666666666663,0.0,0.0,1608.9139830614336,146.0,0,0.5,2,0,0,0
68.33333333333333,54,54,205,54,60,61.16666666666666,0.0,11.785113019775793,11686.037255214136,54.0,1,1.0,0,0,3,2
607.8181818181819,54,54,6686,4040,60,589.6,1237.956290737996,629.4388291720026,9254.928060828865,567.3333333333334,6,1.2222222222222223,3,3,0,9
1365.5174586505643,54,54,5201256,453,60,1185.1421779488342,17.765062565404474,231.44287283005207,3366833.547079185,55.1266447368421,1480,6.264802631578948,4,0,0,6
123.27709740084292,66,66,212,66,117,86.7799858567002,0.0,7.678230550848752,34296.09408594814,66.19681866192073,0,0.8257597334011324,0,0,1,5
66.0,54,54,198,54,60,60.0,0.0,8.48528137423857,31421.838177533384,54.0,1,1.0,0,0,3,6
529.7756846231541,114,114,529,114,529,253.09290211450835,0.0,0.0,898.7222856692381,114.75151086018553,0,0.5,2,0,0,8
728.519992952839,81,81,708329,1262,93,771.8594449965186,319.84384735722244,443.3405220593687,135415.47050673628,775.9192368688381,0,0.19221015008664655,5829,0,0,4
388.41829319781573,54,54,6165,1852,60,326.5745382323235,485.6611411420561,514.2388938169399,11295.28814475516,248.55744475347896,10,1.280483693579148,5,3,1,5
60.0,54,54,120,54,60,56.4,0.0,0.0,1256.264617440695,54.0,0,0.6666666666666666,0,0,3,8
241.6146417698738,166,248,1616,318,166,252.28572861684722,22.89639486817048,36.30011093267947,40.044933376017596,262.57142857142856,0,0.956810089645725,7,0,0,4
1425.7212990936555,54,54,3695068,528,60,1280.396534488504,74.688614008004,251.3129802925269,456764.49192636285,66.07643312101911,413,8.319875776397515,8,0,0,8
487.9415561537014,54,54,10435,1836,60,390.28627111747915,444.64379962687667,541.3496250395317,10900.564897114367,258.05318140690906,17,1.3547177614147583,6,3,0,4
404.0992847812726,58,63,6647,1133,61,358.8833340277743,386.0786185447905,488.0386998075577,6957.000317953469,307.0198361204806,6,1.0833902085821063,11,1,1,1
0.0,89,89,0,89,0,89.57030811713591,0.0,0.0,87.54983917537632,89.57030811713591,0,0.0,3,0,0,2
60.0,54,54,120,54,60,57.0,0.0,0.0,57.20434823297525,54.0,0,1.0,0,0,2,9
229.15384615384616,54,54,2979,985,60,295.64,299.47184991061994,305.33609380077354,1246.3468344965734,367.6666666666667,14,1.0833333333333333,10,0,0,5
80.0,54,54,160,111,60,87.2,26.87005768508881,20.0,1759.1214076199008,92.0,3,0.6666666666666666,2,0,0,4
82.22387545122265,57,57,200,57,75,67.85896427644447,0.0,10.158938098266374,15196.188175967061,57.587623460911814,0,0.9310072411363113,0,0,2,7
735.2625410300857,90,90,735,90,735,305.30912960105485,0.0,0.0,4907.914245887362,90.33242388653942,0,0.5,2,0,0,4
121.55,62,62,2431,362,62,122.88888888888889,70.48578646613798,136.39518869813554,53.26993151863724,124.5625,0,1.25,16,0,0,0
68.33333333333333,54,54,205,54,60,61.16666666666666,0.0,11.785113019775793,1480.979302608057,54.0,1,1.0,0,0,3,8
448.45112525787226,54,54,7306,1799,60,411.96934238215476,529.0280147574449,522.498427832682,1928.905550928319,368.1912029312938,13,1.2,7,3,0,5
0.0,91,91,0,91,0,91.62444400852999,0.0,0.0,77.83708397865031,91.62444400852999,0,0.0,3,0,0,2
434.6120302912423,61,69,8372,1351,61,762.9280254999044,486.42587633715544,420.66170745112896,135162.9084020768,819.4380980629511,38,0.770610913360591,275,0,0,5
85.5,60,60,171,91,82,78.83333333333333,15.5,3.5,40482.71140020541,75.5,4,0.5,4,0,0,8
1308.014245014245,54,54,459113,144,60,982.9852320675104,11.382694526417596,202.17236820037064,940372.8513216504,55.46341463414634,235,2.8536585365853657,2,0,0,6
54.31468531468531,54,60,15426,1514,54,986.39110707804,188.1502008008957,5.312499550531721,726371.4613178965,1317.7484510532838,508,0.3565323565323565,815,0,0,6
614.4293832851696,85,85,614,85,614,262.03054600778904,0.0,0.0,2627.649892092701,85.83112736909874,0,0.5,2,0,0,4
0.0,66,66,0,66,0,66.0,0.0,0.0,88.79098959800103,66.0,0,0.0,0,3,0,6
170.70142912697307,84,84,205,84,168,113.83790239583965,0.0,3.0217746768173477,36807.67871815238,84.48735056323895,0,0.6282030419117202,1,0,0,7
629.0,74,74,629,74,629,259.0,0.0,0.0,4625.853580124904,74.0,0,0.5,2,0,0,4
230.0,75,75,230,75,230,126.66666666666669,0.0,0.0,1931.1101850816656,75.0,0,0.5,2,0,0,9
230.45454545454547,54,54,7605,577,60,183.5833333333333,131.63299564257483,412.3980197839984,192.55315909373067,126.29629629629628,28,1.2222222222222223,17,3,1,9
80.85714285714286,54,60,14150,1514,54,1175.4523184601924,310.60347961520733,109.09423000511148,187725.55005289963,1373.3388429752067,243,0.1807851239669421,968,0,0,5
262.0,256,256,524,256,262,258.4,0.0,0.0,62.74475675771229,256.0,0,0.6666666666666666,3,0,0,4
509.0784982433388,54,54,5020,2207,60,420.3640854658442,674.3686420522348,551.6498809705369,10569.293784829766,319.098849945256,6,1.2118946162913848,2,3,1,5
1392.7869191049913,54,54,3940704,525,60,1280.36817617866,111.40094605793924,297.89720025369206,341649.59755808354,82.01486988847584,611,10.63898916967509,16,0,0,5
623.1091092691443,87,87,623,87,623,265.88618236615775,0.0,0.0,1108.377151525624,87.27471891466449,0,0.5,2,0,0,8
0.0,66,66,0,66,0,66.0,0.0,0.0,87.36769089840462,66.0,0,0.0,0,4,0,9
579.2100429992839,61,69,16177,1257,63,487.82941513342496,439.0481827485426,568.5171013947283,5740.921041724912,379.68869072499587,4,1.2148230648365728,22,0,0,7
1326.2370689655172,54,54,1510895,145,60,1105.8704986149585,9.081846208539073,246.31176756709743,499404.1619730836,55.10833333333333,598,4.701886792452831,4,0,0,6
478.46153846153845,66,85,6220,1292,66,453.84,510.0007897597371,455.674414025665,5634.989180483051,427.1666666666667,0,1.0833333333333333,12,0,0,2
54.0,54,114,13284,1514,54,1140.0402684563758,245.53293557364395,0.0,628170.7255119729,1384.4132231404958,355,0.2260711030082041,1097,0,0,3
68.33333333333333,54,54,205,54,60,61.16666666666666,0.0,11.785113019775793,1392.3138207064,54.0,1,1.0,0,0,3,8
1340.011588275392,54,54,1952657,207,60,1127.8351955307262,12.861813573563776,271.2949594157553,1312991.1699484717,55.08896797153025,581,5.0,2,0,0,6
62.61818181818182,54,60,6888,1514,54,1331.16062992126,217.56950432504857,63.33044389523053,819740.2063395316,1451.453448275862,136,0.0952789699570815,1160,0,0,5
60.0,60,201,120,947,60,293.8,351.66777251010967,0.0,912989.4344313238,449.6666666666667,3,0.6666666666666666,3,0,0,6
164.0,79,79,164,79,164,107.33333333333331,0.0,0.0,7735.735735735735,79.0,0,0.5,2,0,0,5
188.38524867368045,78,78,188,78,188,115.04548479999862,0.0,0.0,7710.591141835244,78.37560286315767,0,0.5,2,0,0,7
63.209983796427174,54,54,141,65,60,62.86051327404847,4.6173583430796,4.539602619905185,13.188400707131802,62.80026062531803,0,0.6827165856488026,3,0,0,5
154.66666666666666,54,54,3248,2203,60,191.3947368421053,493.471797800962,155.69302315877053,202.9191055857048,236.76470588235293,21,1.2352941176470589,13,0,0,5
104.0,88,88,104,88,104,93.33333333333331,0.0,0.0,30195.19033753909,88.0,0,0.5,2,0,0,6
0.0,60,60,0,60,0,60.0,0.0,0.0,9.694828608760588,60.0,0,0.0,4,0,4,4
266.534055364584,54,54,5064,4594,60,341.62309177785136,1178.8116881128665,455.7939961583795,8945.169576010749,448.12361182758497,12,1.415566847773935,6,3,2,8
60.0,54,54,120,54,60,56.4,0.0,0.0,2469.827812713482,54.0,0,0.6666666666666666,0,0,3,8
601.315768593496,54,54,7130,2207,60,520.9085520733641,667.2398170820297,606.4929478379112,16629.913461017863,425.5069115104119,7,1.194431403930299,3,3,0,9
393.5833333333333,54,54,4723,571,60,269.4782608695652,156.96464833345846,516.4341613948052,1150.1607404377812,134.0909090909091,8,1.0909090909090908,3,3,2,6
1323.9975757575758,54,54,1092298,144,60,993.8834080717488,7.833186512483787,205.2639099340061,1658800.618506394,54.765517241379314,485,2.8448275862068964,3,0,0,6
