bwd_seg_size_avg,pkt_len_min,fwd_pkt_len_min,totlen_bwd_pkts,fwd_pkt_len_max,bwd_pkt_len_min,pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_std,flow_byts_s,fwd_pkt_len_mean,psh_flag_cnt,down_up_ratio,fwd_act_data_pkts,syn_flag_cnt,fin_flag_cnt,Label
767.0,54,54,4602,398,60,441.1666666666667,126.52623794647847,634.8824038092934,115946.4727655008,115.33333333333331,3,1.0,1,3,0,5
1380.2001295336788,54,54,2117889,54,101,1117.4279069767442,0.0,189.2692710634644,809624.837213358,54.0,702,4.041131105398458,0,0,0,3
467.0833333333333,65,85,5605,1292,65,462.7391304347826,521.8360940859775,475.52820777414337,25173.253861255,458.0,0,1.0909090909090908,11,0,0,2
60.0,54,54,120,54,60,56.4,0.0,0.0,15613.753391285089,54.0,0,0.6666666666666666,0,0,3,1
0.0,66,66,0,66,0,66.0,0.0,0.0,194.20656320099496,66.0,0,0.0,0,3,0,0
319.0,101,101,319,101,319,173.66666666666666,0.0,0.0,36170.50819216884,101.0,0,0.5,2,0,0,7
0.0,146,146,0,146,0,146.0,0.0,0.0,2413.289622303645,146.0,0,0.0,3,0,0,0
60.0,60,66,300,66,60,61.71428571428572,0.0,0.0,10.21576910375426,66.0,0,2.5,0,4,3,8
152.0,78,78,152,78,152,102.66666666666669,0.0,0.0,25026.40773543512,78.0,0,0.5,2,0,0,1
549.0714285714286,54,54,7687,1190,60,391.0,322.1492647210771,604.1651222124289,2792.471781751261,189.8181818181818,8,1.2727272727272727,4,3,2,3
341.93333333333334,54,54,5129,593,60,246.1071428571429,147.8437925049561,495.26955174822615,15706.985289089676,135.53846153846155,11,1.1538461538461535,5,3,2,7
586.0,80,80,586,80,586,248.66666666666663,0.0,0.0,1047.7954860521004,80.0,0,0.5,2,0,0,5
60.0,55,55,60,55,60,56.66666666666666,0.0,0.0,408653.8461538462,55.0,0,0.5,2,0,0,6
54.0,54,234,18144,1514,54,951.0769230769232,173.27747152757064,0.0,867799.3862006456,1318.6097560975609,537,0.4116945107398568,834,0,0,6
54.0,54,60,108,100,54,71.33333333333333,20.0,0.0,4648.788382373707,80.0,2,0.5,4,0,2,2
68.33333333333333,54,54,205,54,60,61.16666666666666,0.0,11.785113019775793,15626.995954864808,54.0,1,1.0,0,0,3,7
345.0,54,54,5175,1734,60,288.5,441.1361876956758,507.76779469884985,3714.849649301269,223.30769230769232,9,1.1538461538461535,5,3,2,1
